label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,prob_target,bias,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,grad_linear_bias_error,error,timing_error
reference,,,,4096,4096,16384,bfloat16,cuda,mean,False,False,False,6.319104194641113,721716224,0.0016755293147630102,0.0016708415541279965,nan,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,66.123779296875,1040544256,0.0016607065679154784,0.0024571134526220123,nan,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,69.06777954101562,998597120,0.0016607065679154784,0.002978508748050477,nan,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,76.11392211914062,977623552,0.0016607065679154784,0.0034885871648289344,nan,,
accurate_budget_fp32,accurate,budget,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,,,,,,"Traceback (most recent call last):
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 702, in <module>
    sys.exit(main())
             ~~~~^^
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 608, in main
    _worker_main(json.loads(args.worker))
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 370, in _worker_main
    options = LinearCrossEntropyOptions(
        acc_policy=payload[""acc_policy""],
    ...<2 lines>...
        allow_retain_graph=payload[""allow_retain_graph""],
    )
  File ""<string>"", line 8, in __init__
  File ""/home/pearu/git/pytorch/pytorch/torch/nn/modules/linear_cross_entropy_options.py"", line 154, in __post_init__
    raise ValueError(f""invalid chunking_method: {self.chunking_method!r}"")
ValueError: invalid chunking_method: 'budget'",
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,37.5101432800293,772108800,0.003315667016303675,0.0024571134526220123,nan,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,40.581119537353516,696607232,0.0028756080772182773,0.002978508748050477,nan,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,45.23622512817383,658856448,0.0028756080772182773,0.0034885871648289344,nan,,
balanced_budget_fp32,balanced,budget,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,,,,,,"Traceback (most recent call last):
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 702, in <module>
    sys.exit(main())
             ~~~~^^
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 608, in main
    _worker_main(json.loads(args.worker))
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 370, in _worker_main
    options = LinearCrossEntropyOptions(
        acc_policy=payload[""acc_policy""],
    ...<2 lines>...
        allow_retain_graph=payload[""allow_retain_graph""],
    )
  File ""<string>"", line 8, in __init__
  File ""/home/pearu/git/pytorch/pytorch/torch/nn/modules/linear_cross_entropy_options.py"", line 154, in __post_init__
    raise ValueError(f""invalid chunking_method: {self.chunking_method!r}"")
ValueError: invalid chunking_method: 'budget'",
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,10.007552146911621,503673344,0.003315667016303675,0.0025394750556667067,nan,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,11.670528411865234,428171776,0.0028756080772182773,0.0030360872991087233,nan,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,13.519871711730957,390420992,0.0028756080772182773,0.0035291705584203333,nan,,
compact_budget_fp32,compact,budget,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,,,,,,"Traceback (most recent call last):
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 702, in <module>
    sys.exit(main())
             ~~~~^^
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 608, in main
    _worker_main(json.loads(args.worker))
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/pearu/git/openteams-ai/pearu-sandbox/pytorch/lce/lce_benchmark.py"", line 370, in _worker_main
    options = LinearCrossEntropyOptions(
        acc_policy=payload[""acc_policy""],
    ...<2 lines>...
        allow_retain_graph=payload[""allow_retain_graph""],
    )
  File ""<string>"", line 8, in __init__
  File ""/home/pearu/git/pytorch/pytorch/torch/nn/modules/linear_cross_entropy_options.py"", line 154, in __post_init__
    raise ValueError(f""invalid chunking_method: {self.chunking_method!r}"")
ValueError: invalid chunking_method: 'budget'",
auto_fp32,auto,auto,float32,4096,4096,16384,bfloat16,cuda,mean,False,False,False,10.629119873046875,428171776,0.0028756080772182773,0.003035982383702514,nan,,
liger,,,,4096,4096,16384,bfloat16,cuda,mean,False,False,False,10.21190357208252,788844544,0.002619757236672584,0.0027924171336432867,nan,,
